STOPID,STOPNAME,X,Y
XBUS_00008494,XBUS_00008494,22.545441,113.938664
XBUS_00008495,XBUS_00008495,22.599156,114.011179
XBUS_00008497,XBUS_00008497,22.590233,113.999462
XBUS_00008498,XBUS_00008498,22.53287,114.009434
XBUS_00008499,XBUS_00008499,22.532854,114.009581
XBUS_00008501,XBUS_00008501,22.534129,114.012141
XBUS_00008502,XBUS_00008502,22.535478,114.020405
XBUS_00008503,XBUS_00008503,22.535709,114.020894
XBUS_00008505,XBUS_00008505,22.540671,114.079994
XBUS_00008506,XBUS_00008506,22.539774,114.080733
XBUS_00008508,XBUS_00008508,22.535729,114.097842
XBUS_00008510,XBUS_00008510,22.534026,114.024119
XBUS_00008512,XBUS_00008512,22.59752,113.969311
XBUS_00008513,XBUS_00008513,22.597369,113.969357
XBUS_00008514,XBUS_00008514,22.549505,114.01359
XBUS_00008515,XBUS_00008515,22.486306,113.918811
XBUS_00008518,XBUS_00008518,22.556647,113.935226
XBUS_00008519,XBUS_00008519,22.548143,113.927833
XBUS_00008520,XBUS_00008520,22.540525,113.927134
XBUS_00008525,XBUS_00008525,22.526931,113.947007
XBUS_00008529,XBUS_00008529,22.495738,113.936757
XBUS_00008530,XBUS_00008530,22.49534,113.935861
XBUS_00008531,XBUS_00008531,22.500157,113.936683
XBUS_00008532,XBUS_00008532,22.500985,113.937878
XBUS_00008598,XBUS_00008598,22.561773,114.038079
XBUS_00008601,XBUS_00008601,22.564783,114.035777
XBUS_00008602,XBUS_00008602,22.564797,114.03517
XBUS_00008610,XBUS_00008610,22.534473,113.980608
XBUS_00008611,XBUS_00008611,22.499029,113.937697
XBUS_00008621,XBUS_00008621,22.581061,114.118849
XBUS_00008626,XBUS_00008626,22.509543,114.051578
XBUS_00008635,XBUS_00008635,22.537735,114.052884
XBUS_00008638,XBUS_00008638,22.576589,114.135646
XBUS_00008639,XBUS_00008639,22.565935,113.922634
XBUS_00008640,XBUS_00008640,22.568865,114.142179
XBUS_00008644,XBUS_00008644,22.585594,114.120446
XBUS_00008645,XBUS_00008645,22.593102,114.190868
XBUS_00008646,XBUS_00008646,22.585282,114.119316
XBUS_00008649,XBUS_00008649,22.56394,114.175747
XBUS_00008659,XBUS_00008659,22.520308,113.937546
XBUS_00008666,XBUS_00008666,22.567721,114.16796
XBUS_00008671,XBUS_00008671,22.49279,113.876246
XBUS_00008684,XBUS_00008684,22.546917,114.065968
XBUS_00008686,XBUS_00008686,22.595913,114.172832
XBUS_00008687,XBUS_00008687,22.580337,114.11273
XBUS_00008936,XBUS_00008936,22.554415,114.141383
XBUS_00008952,XBUS_00008952,22.548839,114.087863
XBUS_00008953,XBUS_00008953,22.54902,114.087842
XBUS_00008955,XBUS_00008955,22.54379,114.081332
XBUS_00008956,XBUS_00008956,22.54164,114.081346
XBUS_00008957,XBUS_00008957,22.541977,114.081088
XBUS_00008958,XBUS_00008958,22.545287,114.081074
XBUS_00008959,XBUS_00008959,22.535858,114.022165
XBUS_00008960,XBUS_00008960,22.558895,114.099021
XBUS_00008961,XBUS_00008961,22.558749,114.099184
XBUS_00008963,XBUS_00008963,22.590726,114.001284
XBUS_00008964,XBUS_00008964,22.585593,113.987573
XBUS_00008969,XBUS_00008969,22.590061,113.983604
XBUS_00008971,XBUS_00008971,22.54172,113.997109
XBUS_00008972,XBUS_00008972,22.543744,114.004433
XBUS_00008975,XBUS_00008975,22.529421,114.028266
XBUS_00008976,XBUS_00008976,22.541874,113.913625
XBUS_00008977,XBUS_00008977,22.482879,113.898861
XBUS_00008978,XBUS_00008978,22.481558,113.899606
XBUS_00008979,XBUS_00008979,22.488012,113.892803
XBUS_00008980,XBUS_00008980,22.488194,113.893053
XBUS_00008982,XBUS_00008982,22.501094,113.883734
XBUS_00008983,XBUS_00008983,22.500683,113.883442
XBUS_00008984,XBUS_00008984,22.499624,113.930598
XBUS_00008985,XBUS_00008985,22.499769,113.930262
XBUS_00009038,XBUS_00009038,22.501687,113.895729
XBUS_00009039,XBUS_00009039,22.501883,113.895654
XBUS_00009040,XBUS_00009040,22.521055,113.989102
XBUS_00009051,XBUS_00009051,22.560389,113.990368
XBUS_00009071,XBUS_00009071,22.55239,114.134863
XBUS_00009077,XBUS_00009077,22.541143,114.051789
XBUS_00009080,XBUS_00009080,22.524507,114.023467
XBUS_00009081,XBUS_00009081,22.525089,114.023038
XBUS_00009082,XBUS_00009082,22.54341,114.081338
XBUS_00009092,XBUS_00009092,22.549314,114.090549
XBUS_00009093,XBUS_00009093,22.558686,114.038444
XBUS_00009200,XBUS_00009200,22.621313,113.978936
XBUS_00009201,XBUS_00009201,22.620662,113.977469
XBUS_00009202,XBUS_00009202,22.620257,113.977192
XBUS_00009203,XBUS_00009203,22.618816,113.975161
XBUS_00009204,XBUS_00009204,22.618573,113.97509
XBUS_00009205,XBUS_00009205,22.621702,113.982115
XBUS_00009208,XBUS_00009208,22.593342,114.190642
XBUS_00009209,XBUS_00009209,22.60301,114.168151
XBUS_00009210,XBUS_00009210,22.602672,114.168449
XBUS_00009298,XBUS_00009298,22.547259,114.12185
XBUS_00009299,XBUS_00009299,22.546606,114.121605
XBUS_00009300,XBUS_00009300,22.54905,114.122407
XBUS_00009303,XBUS_00009303,22.531671,114.118583
XBUS_00009375,XBUS_00009375,22.572588,113.958134
XBUS_00009376,XBUS_00009376,22.573045,113.958098
XBUS_00009377,XBUS_00009377,22.565355,114.096932
XBUS_00009461,XBUS_00009461,22.547307,113.90225
XBUS_00009507,XBUS_00009507,22.584223,114.11548
XBUS_00009523,XBUS_00009523,22.546566,114.085141
XBUS_00009533,XBUS_00009533,22.548862,114.088472
XBUS_00009688,XBUS_00009688,22.621538,113.978909
XBUS_00009700,XBUS_00009700,22.572424,113.937902
XBUS_00009706,XBUS_00009706,22.515565,113.904637
XBUS_00009707,XBUS_00009707,22.621577,113.982099
XBUS_00009711,XBUS_00009711,22.507851,113.888697
XBUS_00009804,XBUS_00009804,22.562006,114.169506
XBUS_00009832,XBUS_00009832,22.553006,114.150362
XBUS_00009833,XBUS_00009833,22.552643,114.150691
XBUS_00009905,XBUS_00009905,22.593592,114.199089
XBUS_00009908,XBUS_00009908,22.587662,113.992876
XBUS_00009909,XBUS_00009909,22.587971,113.994122
XBUS_00009913,XBUS_00009913,22.546495,113.947528
XBUS_00009914,XBUS_00009914,22.546861,113.947035
XBUS_00009990,XBUS_00009990,22.55809,114.181727
XBUS_00009997,XBUS_00009997,22.585969,113.988934
XBUS_00010002,XBUS_00010002,22.477626,113.902876
XBUS_00010043,XBUS_00010043,22.531793,114.11859
XBUS_00010044,XBUS_00010044,22.566709,114.143184
XBUS_00010045,XBUS_00010045,22.535157,114.053117
XBUS_00010046,XBUS_00010046,22.477625,113.903147
XBUS_00022052,XBUS_00022052,22.595663,114.004593
XBUS_00022053,XBUS_00022053,22.593484,114.005881
XBUS_00022054,XBUS_00022054,22.592638,114.004788
XBUS_00022055,XBUS_00022055,22.596078,114.008055
XBUS_00022056,XBUS_00022056,22.596012,114.007756
XBUS_00022106,XBUS_00022106,22.573334,113.939127
XBUS_00022107,XBUS_00022107,22.57397,113.938878
XBUS_00022108,XBUS_00022108,22.574067,113.935497
XBUS_00022139,XBUS_00022139,22.546061,114.065428
XBUS_00022151,XBUS_00022151,22.568641,114.059059
XBUS_00022155,XBUS_00022155,22.536885,113.975
XBUS_00022156,XBUS_00022156,22.536449,113.97471
XBUS_00022161,XBUS_00022161,22.540373,114.020108
XBUS_00022175,XBUS_00022175,22.520509,113.937567
XBUS_00022178,XBUS_00022178,22.580135,114.10653
XBUS_00022186,XBUS_00022186,22.57681,114.136088
XBUS_00022189,XBUS_00022189,22.543074,113.914226
XBUS_00022190,XBUS_00022190,22.539407,114.028118
XBUS_00022193,XBUS_00022193,22.560329,113.9803
XBUS_00022194,XBUS_00022194,22.560077,113.980187
XBUS_00022199,XBUS_00022199,22.548266,114.050686
XBUS_00022203,XBUS_00022203,22.562266,114.144649
XBUS_00022205,XBUS_00022205,22.540567,114.135465
XBUS_00022206,XBUS_00022206,22.535168,114.105058
XBUS_00022213,XBUS_00022213,22.572961,114.143201
XBUS_00022215,XBUS_00022215,22.531979,113.961146
XBUS_00022216,XBUS_00022216,22.532254,113.961149
XBUS_00022219,XBUS_00022219,22.502539,113.922927
XBUS_00022220,XBUS_00022220,22.596359,113.965172
XBUS_00022221,XBUS_00022221,22.595641,113.966245
XBUS_00022228,XBUS_00022228,22.531633,114.011242
XBUS_00022230,XBUS_00022230,22.557283,114.189303
XBUS_00022281,XBUS_00022281,22.591976,113.948322
XBUS_00022284,XBUS_00022284,22.503689,113.948328
XBUS_00022286,XBUS_00022286,22.511718,113.881551
XBUS_00022290,XBUS_00022290,22.582932,114.139709
XBUS_00022295,XBUS_00022295,22.595815,114.172721
XBUS_00022311,XBUS_00022311,22.528297,113.908405
XBUS_00022313,XBUS_00022313,22.543925,113.936219
XBUS_00022330,XBUS_00022330,22.463987,113.895182
XBUS_00022335,XBUS_00022335,22.627107,113.972682
XBUS_00022347,XBUS_00022347,22.559081,113.924644
XBUS_00022356,XBUS_00022356,22.556738,113.956699
XBUS_00022524,XBUS_00022524,22.570289,114.130364
XBUS_00022543,XBUS_00022543,22.526801,114.021665
XBUS_00022545,XBUS_00022545,22.529696,114.117065
XBUS_00022546,XBUS_00022546,22.529562,114.116583
XBUS_00022680,XBUS_00022680,22.525142,113.93615
XBUS_00022682,XBUS_00022682,22.525306,113.942193
XBUS_00022683,XBUS_00022683,22.525316,113.942675
XBUS_00022684,XBUS_00022684,22.515506,113.953177
XBUS_00022685,XBUS_00022685,22.514282,113.953375
XBUS_00022694,XBUS_00022694,22.536414,113.948287
XBUS_00022695,XBUS_00022695,22.536137,113.948721
XBUS_00022696,XBUS_00022696,22.510679,114.044961
XBUS_00022700,XBUS_00022700,22.55826,114.038426
XBUS_00022701,XBUS_00022701,22.558523,114.038254
XBUS_00022702,XBUS_00022702,22.558985,113.924778
XBUS_00022703,XBUS_00022703,22.577008,114.136075
XBUS_00022716,XBUS_00022716,22.561851,114.037906
XBUS_00022717,XBUS_00022717,22.563859,114.037781
XBUS_00022721,XBUS_00022721,22.539549,114.027905
XBUS_00022722,XBUS_00022722,22.548582,114.049422
XBUS_00022733,XBUS_00022733,22.530492,114.087452
XBUS_00022740,XBUS_00022740,22.508314,113.889238
XBUS_00022741,XBUS_00022741,22.51149,113.882044
XBUS_00022751,XBUS_00022751,22.585116,114.115645
XBUS_00022755,XBUS_00022755,22.595964,114.172905
XBUS_00022790,XBUS_00022790,22.556274,113.955937
XBUS_00022794,XBUS_00022794,22.539271,114.028154
XBUS_00022796,XBUS_00022796,22.558691,114.065776
XBUS_00022798,XBUS_00022798,22.511951,114.061968
XBUS_00022799,XBUS_00022799,22.512115,114.061882
XBUS_00022834,XBUS_00022834,22.548883,114.084244
XBUS_00022841,XBUS_00022841,22.49165,113.893168
XBUS_00022842,XBUS_00022842,22.491972,113.892943
XBUS_00022938,XBUS_00022938,22.514894,113.906757
XBUS_00022939,XBUS_00022939,22.514755,113.907395
XBUS_00022992,XBUS_00022992,22.508741,114.057814
XBUS_00022993,XBUS_00022993,22.508325,114.055684
XBUS_00023007,XBUS_00023007,22.567472,113.94361
XBUS_00023008,XBUS_00023008,22.56746,113.943372
XBUS_00023009,XBUS_00023009,22.520502,113.937422
XBUS_00023063,XBUS_00023063,22.478769,113.898954
XBUS_00023064,XBUS_00023064,22.47866,113.898975
XBUS_00023077,XBUS_00023077,22.534203,113.908253
XBUS_00023127,XBUS_00023127,22.530301,114.07736
XBUS_00023177,XBUS_00023177,22.532238,114.004616
XBUS_00023241,XBUS_00023241,22.545982,114.136924
XBUS_00023303,XBUS_00023303,22.465903,113.897855
XBUS_00023304,XBUS_00023304,22.46763,113.900971
XBUS_00023339,XBUS_00023339,22.466025,113.896984
XBUS_00023350,XBUS_00023350,22.538008,114.056647
XBUS_00023371,XBUS_00023371,22.468771,113.902298
XBUS_00023428,XBUS_00023428,22.543653,114.056082
XBUS_00023429,XBUS_00023429,22.535345,114.056264
XBUS_00023430,XBUS_00023430,22.53544,114.05656
XBUS_00023494,XBUS_00023494,22.499988,113.938693
XBUS_00023495,XBUS_00023495,22.497922,113.940447
XBUS_00023496,XBUS_00023496,22.501673,113.940672
XBUS_00023499,XBUS_00023499,22.543644,114.056415
XBUS_00023500,XBUS_00023500,22.549996,114.120936
XBUS_00023506,XBUS_00023506,22.531765,114.011116
XBUS_00023520,XBUS_00023520,22.589053,113.947453
XBUS_00023521,XBUS_00023521,22.589592,113.947319
XBUS_00023522,XBUS_00023522,22.627584,113.94253
XBUS_00023523,XBUS_00023523,22.62744,113.942691
XBUS_00023534,XBUS_00023534,22.500984,113.940131
XBUS_00023549,XBUS_00023549,22.54497,114.002703
XBUS_00023551,XBUS_00023551,22.518246,113.942489
XBUS_00023552,XBUS_00023552,22.518492,113.942861
XBUS_00023554,XBUS_00023554,22.561622,114.165955
XBUS_00023562,XBUS_00023562,22.556563,114.160008
XBUS_00023610,XBUS_00023610,22.633388,113.953212
XBUS_00023611,XBUS_00023611,22.633462,113.953335
XBUS_00023701,XBUS_00023701,22.561554,114.169207
XBUS_00023705,XBUS_00023705,22.564236,114.175398
XBUS_00023708,XBUS_00023708,22.486369,113.915858
XBUS_00023709,XBUS_00023709,22.48625,113.916475
